EstablishmentName,Easting,Northing,lat,lng
Davies Laing and Dick College,528415,181473,51.51759060711687,-0.15062737427569484
Thomas's Battersea,526893,176621,51.47432983694111,-0.17429389655835925
Pembridge Hall School,525458,180723,51.5115142932906,-0.193488067730905
Instituto Espanol Canada Blanch,524369,181680,51.520355444765386,-0.20883527267573268
Knightsbridge School,527623,179103,51.496471169403286,-0.16289244086176338
Thomas's Kensington,525872,179320,51.498813596712615,-0.18802564126174295
Lansdowne College,525723,180696,51.51121279192599,-0.189680999273958
Ashbourne Independent School,525763,179751,51.502711221286745,-0.1894415845858163
Cameron House School,526802,177872,51.48559287378482,-0.17515476310794567
Collingham,525866,178591,51.492263429296145,-0.18837180281738428
Mander Portman Woodward School,526502,178737,51.49343370212963,-0.17916337931401685
Portland Place School,528802,181843,51.52082765875414,-0.1449178604297232
Southbank International School,525102,180625,51.51071243570459,-0.1986501517723421
St Nicholas Preparatory School,526885,179631,51.501382234164666,-0.17332823586049187
David Game College,525255,180419,51.50882724851511,-0.19651969460880733
La Petite Ecole Francaise,523810,181595,51.519714245606174,-0.2169178272985981
Lycee Francais Charles de Gaulle,526663,178950,51.495311899593574,-0.17676912034083497
Parkwood Hall School,552900,168581,51.395665987640974,0.1964313931721259
Chelsea  Community Hospital  School,526369,177713,51.484260785824766,-0.18144436404753908
Triangle Nursery School,529788,175189,51.46080467303604,-0.13315878036384488
Effra Nursery School and Early Years Centre,531443,174834,51.457232840027594,-0.10948176689681167
Ethelred Nursery School and Children's Centre,531166,178580,51.49096092117907,-0.11207700823599759
Maytree Nursery School,529886,174163,51.451561808745474,-0.1321253687941634
Holmewood Nursery School,530740,173735,51.44751912272948,-0.12000014287410049
Ashmole Primary School,530994,177580,51.48201414886461,-0.11492370537173421
Clapham Manor Primary School,529473,175582,51.46440855225417,-0.13754664831343377
Granton Primary School,529288,170025,51.41451104114936,-0.1422357885255995
Heathbrook Primary School,529067,176207,51.47011795145911,-0.1431599144387435
Henry Cavendish Primary School,529164,173386,51.444744075776256,-0.1427934863998508
Jessop Primary School,531996,175145,51.45989910555051,-0.10141100182311333
Kingswood Primary School,532856,171503,51.42696906483539,-0.09040522646555486
Lark Hall Primary School (Including Lark Hall Centre for Pupils with Autism),529999,176292,51.47066864904385,-0.12971804623748107
Paxton Primary School,533512,170963,51.42196229741515,-0.08117843111481521
Richard Atkins Primary School,530256,173786,51.4480888860646,-0.12694224028867046
Stockwell Primary School,530821,175861,51.466606109010364,-0.1180495392071023
Sudbourne Primary School,530757,174948,51.458416055461946,-0.11930770682404074
Sunnyhill Primary School,530786,171686,51.42909473460679,-0.12009477279497197
Telferscot Primary School,529567,173153,51.44255817811764,-0.13708309342968553
Vauxhall Primary School,530783,178344,51.488928722097185,-0.11767784651690073
Walnut Tree Walk Primary School,531071,178909,51.49393952310592,-0.11332251521837433
Woodmansterne Primary School,529774,169818,51.41253982713302,-0.1353268571728025
Wyvil Primary School and Centre for Children With Speech and Language Impairment,530264,177481,51.48129292433458,-0.12546690010968015
Crown Lane Primary School,531556,171096,51.42361450746898,-0.10924410821576883
Fenstanton Primary School,531198,173161,51.442254939763544,-0.1136258469172563
Elm Wood School,532733,172061,51.432012376214814,-0.09196448053267624
Allen Edwards Primary School,530167,176541,51.47286774723559,-0.12720902051490915
Glenbrook Primary School,529881,174323,51.45300083560893,-0.13213859766601718
Julian's School,531088,171663,51.42881831748929,-0.11576170323094925
Herbert Morrison Primary School,530243,177187,51.47865567226065,-0.12587745516918203
Streatham Wells Primary School,531042,172902,51.43996347036201,-0.11596494506084451
Archbishop Sumner Church of England Primary School,531312,178655,51.4916010554212,-0.1099473945484729
Christ Church Church of England Primary School,531482,176949,51.47623047409667,-0.10813476172689039
"Christ Church , Streatham Church of England Primary School",530642,173424,51.44474685351233,-0.12152427007728617
Macaulay Church of England Primary School,528789,175481,51.463656816512504,-0.14742438918811937
St Andrew's Church of England Primary School,530518,176047,51.46834753597171,-0.12234045213590664
St John the Divine Church of England Primary School,531782,177253,51.47889264559161,-0.10370422336186345
St John's Angell Town Church of England Primary School,531478,176039,51.468053594927234,-0.10853060299001403
St Jude's Church of England Primary School,531761,174518,51.45431920755857,-0.1050250048874667
St Leonard's Church of England Primary School,529711,171437,51.42710390024188,-0.13564027445046595
St Luke's Church of England Primary School,532197,171468,51.426808513234484,-0.09989156280699645
St Mark's Church of England Primary School,530822,177860,51.48457018149527,-0.11729561785712499
St Saviour's Church of England Primary School,532228,175575,51.46370922611572,-0.09791288150619205
St Stephen's Church of England Primary School,530488,177314,51.47974056287877,-0.12230461578879367
Holy Trinity Church of England Primary School,530854,173742,51.44755572124543,-0.11835802344699096
St Helen's Catholic School,531142,175926,51.46711600679657,-0.1134069507346987
Norwood School,532224,171065,51.423180607961406,-0.0996536828477787
Lilian Baylis Technology School,530793,178036,51.48615853022486,-0.11764789601978061
Saint Gabriel's College,531908,176914,51.47581685796959,-0.10201734991228988
St Bernadette Catholic Junior School,529156,173718,51.44772952271631,-0.14278748197241062
St Anne's Catholic Primary School,530677,177967,51.48556524624278,-0.11934311649358306
St Bede's Catholic Infant School,529666,173374,51.44452162157098,-0.1355785415146514
St Andrew's Catholic Primary School,530403,171145,51.42432108868713,-0.1257997743437399
Immanuel and St Andrew Church of England Primary School,530019,170582,51.419349668757064,-0.1315260170317149
Reay Primary School,530994,177078,51.47750286314279,-0.11510971014128775
St Mary's Roman Catholic Primary School,529453,174993,51.45911991561896,-0.13804984332307918
La Retraite Roman Catholic Girls' School,529156,173718,51.44772952271631,-0.14278748197241062
Bishop Thomas Grant Catholic Secondary School,530893,171230,51.42497210325908,-0.11872484945051122
Archbishop Tenison's School,530917,177632,51.48249926650115,-0.11601268399914404
London Nautical School,531386,180308,51.50643866589047,-0.10826711794533628
Turney Primary and Secondary Special School,532287,173727,51.447088266915735,-0.09775458871072104
Oakfield Preparatory School,532627,173038,51.44081706465742,-0.09312281331368787
Rosemead Preparatory School,532233,172849,51.43921063612109,-0.09885890349392908
Streatham and Clapham High School,529515,172342,51.43528176147793,-0.13812728266036212
The White House Preparatory School & Woodentops Kindergarten,529668,173481,51.44548274994449,-0.13551061301543976
Lansdowne School,530681,175912,51.46709674830333,-0.12004500452171701
Elm Court School,530976,173788,51.44794092866597,-0.11658642500301845
Clyde Early Childhood Centre,536620,177982,51.484296765894264,-0.03379814959186996
Chelwood Nursery School,536087,175107,51.458589687045276,-0.042575679209431255
Adamsrill Primary School,536254,172024,51.43084482245111,-0.04135927028923749
Athelney Primary School,537455,172415,51.43406860396807,-0.02394224575156461
Baring Primary School,540086,173628,51.44432473542456,0.014362068870178315
Beecroft Garden Primary,536543,174956,51.45712304647456,-0.03607451991294087
Childeric Primary School,536358,177160,51.476973274530906,-0.037886118249317646
Cooper's Lane Primary School,540545,172843,51.43715713365688,0.020650962212299326
Dalmain Primary School,536070,173436,51.443577678540024,-0.04346231484358172
Deptford Park Primary School,536327,178410,51.48821350856556,-0.03785011726542677
Downderry Primary School,539164,171810,51.42821516766611,0.00039000041840652676
Edmund Waller Primary School,535632,176449,51.47075841389853,-0.048606324517231354
Elfrida Primary School,537494,171845,51.428937006025,-0.023602619968391535
Forster Park Primary School,539371,172482,51.434202975019495,0.0036297652144586688
Gordonbrock Primary School,537110,174807,51.45564717196069,-0.027976424806396054
Grinling Gibbons Primary School,536930,177681,51.48151702007055,-0.029453022474363832
Haseltine Primary School,536607,171749,51.42828867004976,-0.03639051679522512
Brindishe Green School,538752,174369,51.451311547152834,-0.004530375067037136
Holbeach Primary School,537465,173958,51.447931886952915,-0.023199832897623368
John Stainer Community Primary School,536277,175737,51.46420535736737,-0.039599993162031055
Kelvin Grove Primary School,534761,172179,51.4325944702263,-0.06276391435558289
Kender Primary School,535468,176916,51.47499427082224,-0.05078717660230983
Launcelot Primary School,540149,171655,51.426579785823485,0.014487814204984387
Lee Manor School,539350,174478,51.4521442891694,0.004112975269934767
Lucas Vale Primary School,537042,176596,51.47173992239882,-0.02826165937482165
Marvels Lane Primary School,541432,171932,51.428750405456455,0.03304017812438588
Rangefield Primary School,539405,171393,51.424408787967366,0.0036903898380213616
Rathfern Primary School,536828,173191,51.441193584128264,-0.0326569521647076
Rushey Green Primary School,537770,173407,51.4429064485443,-0.019027880950825717
Sandhurst Junior School,539055,173451,51.442988069134536,-0.0005330195507694552
Sandhurst Infant and Nursery School,539055,173451,51.442988069134536,-0.0005330195507694552
Stillness Junior School,536370,174094,51.449418553872256,-0.03889499160883567
Stillness Infant School,536370,174094,51.449418553872256,-0.03889499160883567
Torridon Junior School,538945,172742,51.43664390752497,-0.002392777584362699
Torridon Infant School,538945,172742,51.43664390752497,-0.002392777584362699
John Ball Primary School,539376,176050,51.46626391498545,0.005105941732207465
Fairlawn Primary School,535292,173813,51.44715176122974,-0.054506024926332185
Eliot Bank Primary School,534813,172681,51.43709329109567,-0.061825389416889476
Sir Francis Drake Primary School,536041,178131,51.48577517153385,-0.042074213462798334
Myatt Garden Primary School,536827,176434,51.47033614928718,-0.03141790740707763
Horniman Primary School,534976,173432,51.44380329187204,-0.05919567748272685
Perrymount Primary School,535860,172698,51.43699614142013,-0.046765088264511326
Ashmead Primary School,536830,177170,51.47694926163242,-0.031089978123175103
Brindishe Lee School,539672,174662,51.45371843879979,0.008816641807616318
Kilmorie Primary School,536338,172903,51.43872359071476,-0.039813577473135416
All Saints' Church of England Primary School,539253,176405,51.4694842041104,0.003476114756068759
St Mary Magdalen's Catholic Primary School,536414,175169,51.45906819242319,-0.03784799511334147
Christ Church CofE Primary School,535515,172758,51.437617887744906,-0.05170255358866093
Good Shepherd RC School,539874,171640,51.42651288083243,0.01052899584279541
Holy Trinity Church of England Primary School,535188,172518,51.435539220516965,-0.05649578282790403
St Margaret's Lee CofE Primary School,539396,175309,51.45960035981025,0.005101777844698342
St Augustine's Catholic Primary School and Nursery,537997,171320,51.42409709079043,-0.016576207460425214
St Bartholomews's Church of England Primary School,535296,172015,51.430993310342245,-0.05513498913300109
St James's Hatcham Church of England Primary School,536349,176875,51.47441436777832,-0.038125526283109876
St John Baptist Southend Church of England Primary School,538325,171872,51.42897755941312,-0.01164633763385036
St Joseph's Catholic Primary School,537224,177395,51.47887578833184,-0.0253328559417984
St Mary's Lewisham Church of England Primary School,537996,174766,51.45506364635071,-0.015248563894705776
St Michael's Church of England Primary School,536204,171826,51.429077542580856,-0.042154135289833215
Our Lady and St Philip Neri Roman Catholic Primary School,536259,171533,51.42643133999743,-0.04147607927711347
St Saviour's Catholic Primary School,538324,175333,51.46007878860064,-0.010309263524078027
St Stephen's Church of England Primary School,537294,176489,51.470717361447164,-0.02467724188786762
St Winifred's Catholic Infant and Nursery School,539444,174637,51.45354994334676,0.005527527608327833
St William of York Catholic Primary School,536366,173525,51.44430632571542,-0.03917158432354965
St Winifred's Catholic Junior School,539752,173994,51.44769606332544,0.009703631588589886
Holy Cross Roman Catholic Primary School,537933,173402,51.442821878188155,-0.016685959077421368
